"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"CS","518","Deep Learning for Comp Vis","2699","Computer Science","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ravi, Sathya","32"
"CS","521","Stat Natural Lang Processing","2699","Computer Science","33","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Parde, Natalie","35"
"CS","528","Virtual Reality","2699","Computer Science","7","10","2","0","2","0","0","0","0","0","0","0","0","0","0","0","Johnson, Andrew E","21"
"CS","535","User Exp Research Methods","2699","Computer Science","21","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chattopadhyay, Debaleena","29"
"CS","545","Formal Meth/Concur&Dist Systms","2699","Computer Science","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","Stephens, Jenna Renae","20"
"CS","553","Distributed Systems","2699","Computer Science","9","7","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Grechanik, Mark","20"
"CS","566","Parallel Processing","2699","Computer Science","9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Lan, Zhiling","11"
"CS","568","Adv Security & Privacy","2699","Computer Science","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Polakis, Jason","12"
"CS","569","High-Performance Process&Systm","2949","Electrical & Computer Engr","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","Stephens, Jenna Renae","20"
"CS","569","High-Performance Process&Systm","2949","Electrical & Computer Engr","16","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Zhu, Zhichun","20"
"CS","580","Query Process Database Systms","2699","Computer Science","28","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sintos, Stavros","31"
"CS","583","Data Mining & Text Mining","2699","Computer Science","10","14","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Liu, Bing","27"
"CS","587","Computer Systems Security","2699","Computer Science","15","11","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Solworth, Jon A","28"
"CS","587","Computer Systems Security","2699","Computer Science","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","Stephens, Jenna Renae","20"
"CS","594","Linux Kernel Programming","2699","Computer Science","9","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Wang, Xiaoguang","13"
"CS","594","Topics in Applied Cryptography","2699","Computer Science","22","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chakraborti, Anrin","28"
"CS","598","MS Thesis Research","2699","Computer Science","0","0","0","0","0","0","0","1","0","0","0","0","0","19","0","0","Buy, Ugo A","20"
"CS","599","PhD Thesis Research","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","Caragea, Cornelia Alexandra","13"
"CS","599","PhD Thesis Research","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","Yu, Philip S","20"
"ECE","115","Intro to Elec & Cmptr Eng","2949","Electrical & Computer Engr","15","10","15","3","5","0","0","0","0","0","0","0","0","0","0","7","Caliskan, Vahe","55"
"ECE","115","Intro to Elec & Cmptr Eng","2949","Electrical & Computer Engr","29","12","5","5","8","0","0","0","0","0","0","0","0","0","0","6","Kosmach, James","65"
"ECE","210","Electric Circuit Analysis","2949","Electrical & Computer Engr","59","66","30","4","2","0","0","0","0","0","0","0","0","0","0","1","Jin, Ning","162"
"ECE","225","Circuit Analysis","2949","Electrical & Computer Engr","47","25","21","3","1","0","0","0","0","0","0","0","0","0","0","2","Shadmand, Mohammad","99"
"ECE","265","Intro to Logic Design","2949","Electrical & Computer Engr","29","37","26","8","4","0","0","0","0","0","0","0","0","0","0","4","Goncharoff, Vladimir","108"
"ECE","266","Intro to Embedded Systems","2949","Electrical & Computer Engr","42","25","6","0","1","0","0","0","0","0","0","0","0","0","0","4","Zhang, Zhao","78"
"ECE","310","Discrete &Cont Signal&Systms","2949","Electrical & Computer Engr","26","15","21","8","6","0","0","0","0","0","0","0","0","0","0","7","Caliskan, Vahe","83"
"ECE","311","Communication Engineering","2949","Electrical & Computer Engr","28","12","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Kosmach, James","44"
"ECE","317","DSP I","2949","Electrical & Computer Engr","4","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Schonfeld, Dan","13"
"ECE","322","Intro to Electromag and Appl","2949","Electrical & Computer Engr","19","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Erricolo, Danilo","32"
"ECE","333","Computer Comm Networks I","2949","Electrical & Computer Engr","17","16","5","1","0","0","0","0","0","0","0","0","0","0","0","0","Abu Salah, Lo'Ay Mohammad","39"
"ECE","340","Electronics I","2949","Electrical & Computer Engr","21","23","6","3","1","0","0","0","0","0","0","0","0","0","0","0","Metlushko, Vitali V","54"
"ECE","341","Probabil &Rand Proc for Engr","2949","Electrical & Computer Engr","35","24","13","4","0","0","0","0","0","0","0","0","0","0","0","4","Goncharoff, Vladimir","80"
"ECE","342","Electronics II","2949","Electrical & Computer Engr","8","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Metlushko, Vitali V","19"
"ECE","346","Solid State Device Theory","2949","Electrical & Computer Engr","9","14","9","1","0","0","0","0","0","0","0","0","0","0","0","0","Shi, Junxia","33"
